code,category,family,status,fetched_at
USCI,Commodities Broad Basket,USCF Investments,ok,2026-07-19T08:09:06+00:00
USCL,Large Blend,iShares,ok,2026-07-19T08:09:06+00:00
USD,Trading--Leveraged Equity,ProShares,ok,2026-07-19T08:09:07+00:00
USDU,Trading--Miscellaneous,WisdomTree,ok,2026-07-19T08:09:08+00:00
USDX,Intermediate Core Bond,Summit Global Investments,ok,2026-07-19T08:09:09+00:00
USE,Commodities Focused,USCF Investments,ok,2026-07-19T08:09:09+00:00
USEP,Defined Outcome,Innovator ETFs,ok,2026-07-19T08:09:10+00:00
USEW,Large Blend,Cambria,ok,2026-07-19T08:09:10+00:00
USFE,Large Value,First Eagle,ok,2026-07-19T08:09:11+00:00
USFR,Ultrashort Bond,WisdomTree,ok,2026-07-19T08:09:12+00:00
USG,Commodities Focused,USCF Investments,ok,2026-07-19T08:09:12+00:00
USGG,Trading--Leveraged Equity,Themes ETF Trust,ok,2026-07-19T08:09:13+00:00
USHY,High Yield Bond,iShares,ok,2026-07-19T08:09:14+00:00
USIG,Corporate Bond,iShares,ok,2026-07-19T08:09:14+00:00
USIN,Long Government,WisdomTree,ok,2026-07-19T08:09:15+00:00
USL,Commodities Focused,USCF Investments,ok,2026-07-19T08:09:16+00:00
USLN,Bank Loan,iShares,ok,2026-07-19T08:09:16+00:00
USLV,,,empty,2026-07-19T08:09:17+00:00
USMC,Large Blend,Principal Funds,ok,2026-07-19T08:09:18+00:00
USMD,Technology,CoreValues,ok,2026-07-19T08:09:18+00:00
USMF,Mid-Cap Blend,WisdomTree,ok,2026-07-19T08:09:19+00:00
USML,Trading--Leveraged Equity,UBS,ok,2026-07-19T08:09:20+00:00
USMV,Large Blend,iShares,ok,2026-07-19T08:09:20+00:00
USNG,Equity Energy,Amplify ETFs,ok,2026-07-19T08:09:21+00:00
USNZ,Large Blend,Xtrackers,ok,2026-07-19T08:09:22+00:00
USO,Commodities Focused,USCF Investments,ok,2026-07-19T08:09:23+00:00
USOI,Commodities Focused,UBS AG,ok,2026-07-19T08:09:23+00:00
USOY,Equity Hedged,Defiance ETFs LLC,ok,2026-07-19T08:09:24+00:00
USPX,Large Blend,Franklin Templeton Investments,ok,2026-07-19T08:09:25+00:00
USRD,Large Blend,Themes ETF Trust,ok,2026-07-19T08:09:25+00:00
USRT,Real Estate,iShares,ok,2026-07-19T08:09:26+00:00
USSE,Large Blend,Segall Bryant & Hamill,ok,2026-07-19T08:09:27+00:00
USSG,Large Blend,Xtrackers,ok,2026-07-19T08:09:27+00:00
USSH,Short Government,WisdomTree,ok,2026-07-19T08:09:28+00:00
UST,Trading--Leveraged Debt,ProShares,ok,2026-07-19T08:09:29+00:00
USTB,Short-Term Bond,Victory Capital Management Inc.,ok,2026-07-19T08:09:29+00:00
USVM,Small Value,Victory Capital Management Inc.,ok,2026-07-19T08:09:30+00:00
USVN,Intermediate Government,F/m Investments LLC,ok,2026-07-19T08:09:31+00:00
USX,Trading--Leveraged Equity,Corgi Funds,ok,2026-07-19T08:09:31+00:00
USXF,Large Growth,iShares,ok,2026-07-19T08:09:32+00:00
UTEN,Long Government,F/m Investments LLC,ok,2026-07-19T08:09:33+00:00
UTES,Utilities,Virtus,ok,2026-07-19T08:09:33+00:00
UTHY,Long Government,F/m Investments LLC,ok,2026-07-19T08:09:34+00:00
UTRE,Short Government,F/m Investments LLC,ok,2026-07-19T08:09:35+00:00
UTSL,Trading--Leveraged Equity,Direxion Funds,ok,2026-07-19T08:09:35+00:00
UTWO,Short Government,F/m Investments LLC,ok,2026-07-19T08:09:36+00:00
UTWY,Long Government,F/m Investments LLC,ok,2026-07-19T08:09:37+00:00
UUP,Trading--Miscellaneous,Invesco,ok,2026-07-19T08:09:37+00:00
UUPP,Securitized Bond - Focused,Principal Funds,ok,2026-07-19T08:09:38+00:00
UUUC,Trading--Leveraged Equity,Corgi Funds,ok,2026-07-19T08:09:39+00:00
UUUG,Trading--Leveraged Equity,Themes ETF Trust,ok,2026-07-19T08:09:39+00:00
UVIX,Trading--Leveraged Equity,VS TRUST,ok,2026-07-19T08:09:40+00:00
UVXY,Trading--Miscellaneous,ProShares,ok,2026-07-19T08:09:41+00:00
UWM,Trading--Leveraged Equity,ProShares,ok,2026-07-19T08:09:41+00:00
UX,Commodities Focused,Roundhill Investments,ok,2026-07-19T08:09:42+00:00
UXAP,Defined Outcome,First Trust,ok,2026-07-19T08:09:43+00:00
UXI,Trading--Leveraged Equity,ProShares,ok,2026-07-19T08:09:43+00:00
UXJA,Defined Outcome,First Trust,ok,2026-07-19T08:09:44+00:00
UXJL,Defined Outcome,First Trust,ok,2026-07-19T08:09:45+00:00
UXOC,Defined Outcome,First Trust,ok,2026-07-19T08:09:45+00:00
UXRP,,,empty,2026-07-19T08:09:46+00:00
UYG,Trading--Leveraged Equity,ProShares,ok,2026-07-19T08:09:47+00:00
UYLD,Ultrashort Bond,Angel Oak,ok,2026-07-19T08:09:47+00:00
UYM,Trading--Leveraged Equity,ProShares,ok,2026-07-19T08:09:48+00:00
VABS,Securitized Bond - Diversified,Virtus,ok,2026-07-19T08:09:49+00:00
VAIE,,,empty,2026-07-19T08:09:49+00:00
VALG,Trading--Leveraged Equity,Themes ETF Trust,ok,2026-07-19T08:09:50+00:00
VALQ,Large Value,American Century Investments,ok,2026-07-19T08:09:51+00:00
VAMO,Equity Hedged,Cambria,ok,2026-07-19T08:09:51+00:00
VAVX,Digital Assets,VanEck,ok,2026-07-19T08:09:52+00:00
VAW,Natural Resources,Vanguard,ok,2026-07-19T08:09:53+00:00
VB,Small Blend,Vanguard,ok,2026-07-19T08:09:53+00:00
VBCA,Target Maturity,Vanguard,ok,2026-07-19T08:09:54+00:00
VBCB,Target Maturity,Vanguard,ok,2026-07-19T08:09:55+00:00
VBCC,Target Maturity,Vanguard,ok,2026-07-19T08:09:55+00:00
VBCD,Target Maturity,Vanguard,ok,2026-07-19T08:09:56+00:00
VBCE,Target Maturity,Vanguard,ok,2026-07-19T08:09:57+00:00
VBCF,Target Maturity,Vanguard,ok,2026-07-19T08:09:57+00:00
VBCG,Target Maturity,Vanguard,ok,2026-07-19T08:09:58+00:00
VBCH,Target Maturity,Vanguard,ok,2026-07-19T08:09:59+00:00
VBCI,Target Maturity,Vanguard,ok,2026-07-19T08:09:59+00:00
VBCJ,Target Maturity,Vanguard,ok,2026-07-19T08:10:00+00:00
VBIL,Ultrashort Bond,Vanguard,ok,2026-07-19T08:10:01+00:00
VBK,Small Growth,Vanguard,ok,2026-07-19T08:10:01+00:00
VBNB,Digital Assets,Van Eck Associates Corporation,ok,2026-07-19T08:10:02+00:00
VBND,Intermediate Core-Plus Bond,Vident Financial,ok,2026-07-19T08:10:03+00:00
VBR,Small Value,Vanguard,ok,2026-07-19T08:10:03+00:00
VBX,Trading--Leveraged Equity,Corgi Funds,ok,2026-07-19T08:10:04+00:00
VCEB,Corporate Bond,Vanguard,ok,2026-07-19T08:10:05+00:00
VCHY,High Yield Bond,Vanguard,ok,2026-07-19T08:10:05+00:00
VCIT,Corporate Bond,Vanguard,ok,2026-07-19T08:10:06+00:00
VCLN,Miscellaneous Sector,Virtus,ok,2026-07-19T08:10:07+00:00
VCLT,Long-Term Bond,Vanguard,ok,2026-07-19T08:10:07+00:00
VCOB,,,empty,2026-07-19T08:10:08+00:00
VCR,Consumer Cyclical,Vanguard,ok,2026-07-19T08:10:09+00:00
VCRB,Intermediate Core Bond,Vanguard,ok,2026-07-19T08:10:09+00:00
VCRM,Muni National Long,Vanguard,ok,2026-07-19T08:10:10+00:00
VCSH,Short-Term Bond,Vanguard,ok,2026-07-19T08:10:11+00:00
VDC,Consumer Defensive,Vanguard,ok,2026-07-19T08:10:11+00:00
VDE,Equity Energy,Vanguard,ok,2026-07-19T08:10:12+00:00
VDG,Foreign Large Growth,Vanguard,ok,2026-07-19T08:10:13+00:00
VDI,Foreign Large Blend,Virtus,ok,2026-07-19T08:10:13+00:00
VDIG,Large Value,Vanguard,ok,2026-07-19T08:10:14+00:00
VDV,Foreign Large Value,Vanguard,ok,2026-07-19T08:10:15+00:00
VEA,Foreign Large Blend,Vanguard,ok,2026-07-19T08:10:15+00:00
VEFA,,,empty,2026-07-19T08:10:16+00:00
VEGA,Derivative Income,AdvisorShares,ok,2026-07-19T08:10:17+00:00
VEGI,Natural Resources,iShares,ok,2026-07-19T08:10:18+00:00
VEGN,Large Growth,Beyond Advisors IC,ok,2026-07-19T08:10:18+00:00
VELL,Trading--Leveraged Equity,Defiance ETFs LLC,ok,2026-07-19T08:10:19+00:00
VEM,,,empty,2026-07-19T08:10:20+00:00
VEMY,Emerging Markets Bond,Virtus,ok,2026-07-19T08:10:20+00:00
VERS,Technology,ProShares,ok,2026-07-19T08:10:21+00:00
VETZ,Government Mortgage-Backed Bond,Academy Asset Management,ok,2026-07-19T08:10:22+00:00
VEU,Foreign Large Blend,Vanguard,ok,2026-07-19T08:10:22+00:00
VEXC,Diversified Emerging Mkts,Vanguard,ok,2026-07-19T08:10:23+00:00
VFH,Financial,Vanguard,ok,2026-07-19T08:10:24+00:00
VFLO,Mid-Cap Value,Victory Capital Management Inc.,ok,2026-07-19T08:10:24+00:00
VFMF,Mid-Cap Value,Vanguard,ok,2026-07-19T08:10:25+00:00
VFMO,Mid-Cap Blend,Vanguard,ok,2026-07-19T08:10:26+00:00
VFMV,Mid-Cap Blend,Vanguard,ok,2026-07-19T08:10:26+00:00
VFQY,Mid-Cap Blend,Vanguard,ok,2026-07-19T08:10:27+00:00
VFVA,Mid-Cap Value,Vanguard,ok,2026-07-19T08:10:28+00:00
VGHY,High Yield Bond,Vanguard,ok,2026-07-19T08:10:28+00:00
VGIT,Intermediate Government,Vanguard,ok,2026-07-19T08:10:29+00:00
VGK,Europe Stock,Vanguard,ok,2026-07-19T08:10:30+00:00
VGLT,Long Government,Vanguard,ok,2026-07-19T08:10:30+00:00
VGMS,Multisector Bond,Vanguard,ok,2026-07-19T08:10:31+00:00
VGRO,,,empty,2026-07-19T08:10:32+00:00
VGSH,Short Government,Vanguard,ok,2026-07-19T08:10:32+00:00
VGSR,Global Real Estate,Vert Asset Management,ok,2026-07-19T08:10:33+00:00
VGT,Technology,Vanguard,ok,2026-07-19T08:10:34+00:00
VGUS,Ultrashort Bond,Vanguard,ok,2026-07-19T08:10:34+00:00
VGVT,Intermediate Government,Vanguard,ok,2026-07-19T08:10:35+00:00
VHT,Health,Vanguard,ok,2026-07-19T08:10:36+00:00
VIAG,Trading--Leveraged Equity,Themes ETF Trust,ok,2026-07-19T08:10:36+00:00
VICE,Miscellaneous Sector,AdvisorShares,ok,2026-07-19T08:10:37+00:00
VIDI,Foreign Large Value,Vident Financial,ok,2026-07-19T08:10:38+00:00
VIG,Large Blend,Vanguard,ok,2026-07-19T08:10:38+00:00
VIGI,Foreign Large Growth,Vanguard,ok,2026-07-19T08:10:39+00:00
VIOG,Small Growth,Vanguard,ok,2026-07-19T08:10:40+00:00
VIOO,Small Blend,Vanguard,ok,2026-07-19T08:10:40+00:00
VIOV,Small Value,Vanguard,ok,2026-07-19T08:10:41+00:00
VIS,Industrials,Vanguard,ok,2026-07-19T08:10:42+00:00
VIXM,Trading--Miscellaneous,ProShares,ok,2026-07-19T08:10:42+00:00
VIXY,Trading--Miscellaneous,ProShares,ok,2026-07-19T08:10:43+00:00
VLLU,Large Value,Harbor Capital Advisors Inc,ok,2026-07-19T08:10:44+00:00
VLU,Large Value,State Street Investment Management,ok,2026-07-19T08:10:45+00:00
VLUE,Large Value,iShares,ok,2026-07-19T08:10:45+00:00
VMAX,Large Value,Hartford Mutual Funds,ok,2026-07-19T08:10:46+00:00
VMBS,Government Mortgage-Backed Bond,Vanguard,ok,2026-07-19T08:10:47+00:00
VMSB,Multisector Bond,Voya,ok,2026-07-19T08:10:47+00:00
VNAM,Focused Region,Global X Funds,ok,2026-07-19T08:10:48+00:00
VNIE,Foreign Large Growth,Vontobel,ok,2026-07-19T08:10:49+00:00
VNLA,Ultrashort Bond,Janus Henderson,ok,2026-07-19T08:10:49+00:00
VNM,Focused Region,VanEck,ok,2026-07-19T08:10:50+00:00
VNQ,Real Estate,Vanguard,ok,2026-07-19T08:10:51+00:00
VNQI,Global Real Estate,Vanguard,ok,2026-07-19T08:10:51+00:00
VNSE,Large Blend,Natixis Funds,ok,2026-07-19T08:10:52+00:00
VO,Mid-Cap Blend,Vanguard,ok,2026-07-19T08:10:53+00:00
VOE,Mid-Cap Value,Vanguard,ok,2026-07-19T08:10:53+00:00
VOLT,Mid-Cap Blend,Tema ETFs,ok,2026-07-19T08:10:54+00:00
VONE,Large Blend,Vanguard,ok,2026-07-19T08:10:55+00:00
VONG,Large Growth,Vanguard,ok,2026-07-19T08:10:55+00:00
VONV,Large Value,Vanguard,ok,2026-07-19T08:10:56+00:00
VOO,Large Blend,Vanguard,ok,2026-07-19T08:10:57+00:00
VOOG,Large Growth,Vanguard,ok,2026-07-19T08:10:57+00:00
VOOV,Large Value,Vanguard,ok,2026-07-19T08:10:58+00:00
VOOX,Trading--Leveraged Equity,Corgi Funds,ok,2026-07-19T08:10:59+00:00
VOT,Mid-Cap Growth,Vanguard,ok,2026-07-19T08:10:59+00:00
VOTE,Large Blend,TCW,ok,2026-07-19T08:11:00+00:00
VOX,Communications,Vanguard,ok,2026-07-19T08:11:01+00:00
VOXP,,,empty,2026-07-19T08:11:01+00:00
VPC,Nontraditional Bond,Virtus,ok,2026-07-19T08:11:02+00:00
VPL,Focused Region,Vanguard,ok,2026-07-19T08:11:03+00:00
VPLS,Intermediate Core-Plus Bond,Vanguard,ok,2026-07-19T08:11:03+00:00
VPU,Utilities,Vanguard,ok,2026-07-19T08:11:04+00:00
VPX,,,empty,2026-07-19T08:11:05+00:00
VRAI,Global Small/Mid Stock,Virtus,ok,2026-07-19T08:11:05+00:00
VRIG,Ultrashort Bond,Invesco,ok,2026-07-19T08:11:06+00:00
VRP,Preferred Stock,Invesco,ok,2026-07-19T08:11:07+00:00
VRTL,Trading--Leveraged Equity,Graniteshares,ok,2026-07-19T08:11:07+00:00
VSDA,Large Value,Victory Capital Management Inc.,ok,2026-07-19T08:11:08+00:00
VSDB,Short-Term Bond,Vanguard,ok,2026-07-19T08:11:09+00:00
VSDM,Muni National Short,Vanguard,ok,2026-07-19T08:11:09+00:00
VSGX,Foreign Large Blend,Vanguard,ok,2026-07-19T08:11:10+00:00
VSHY,High Yield Bond,Virtus,ok,2026-07-19T08:11:11+00:00
VSLU,Large Blend,Applied Finance,ok,2026-07-19T08:11:11+00:00
VSMV,Large Value,Victory Capital Management Inc.,ok,2026-07-19T08:11:12+00:00
VSOL,Digital Assets,IP Unsure (Only US OE Use),ok,2026-07-19T08:11:13+00:00
VSS,Foreign Small/Mid Blend,Vanguard,ok,2026-07-19T08:11:13+00:00
VSTL,Trading--Leveraged Equity,Defiance ETFs LLC,ok,2026-07-19T08:11:14+00:00
VT,Global Large-Stock Blend,Vanguard,ok,2026-07-19T08:11:15+00:00
VTC,Corporate Bond,Vanguard,ok,2026-07-19T08:11:15+00:00
VTEB,Muni National Interm,Vanguard,ok,2026-07-19T08:11:16+00:00
VTEC,Muni California Intermediate,Vanguard,ok,2026-07-19T08:11:17+00:00
VTEI,Muni National Interm,Vanguard,ok,2026-07-19T08:11:18+00:00
VTEL,Muni National Long,Vanguard,ok,2026-07-19T08:11:18+00:00
VTES,Muni National Short,Vanguard,ok,2026-07-19T08:11:19+00:00
VTG,Intermediate Government,Vanguard,ok,2026-07-19T08:11:20+00:00
VTHR,Large Blend,Vanguard,ok,2026-07-19T08:11:20+00:00
VTI,Large Blend,Vanguard,ok,2026-07-19T08:11:21+00:00
VTIP,Short-Term Inflation-Protected Bond,Vanguard,ok,2026-07-19T08:11:21+00:00
VTP,Inflation-Protected Bond,Vanguard,ok,2026-07-19T08:11:22+00:00
VTV,Large Value,Vanguard,ok,2026-07-19T08:11:23+00:00
VTWG,Small Growth,Vanguard,ok,2026-07-19T08:11:23+00:00
VTWO,Small Blend,Vanguard,ok,2026-07-19T08:11:24+00:00
VTWV,Small Value,Vanguard,ok,2026-07-19T08:11:25+00:00
VUG,Large Growth,Vanguard,ok,2026-07-19T08:11:25+00:00
VUS,Large Blend,Virtus,ok,2026-07-19T08:11:26+00:00
VUSB,Ultrashort Bond,Vanguard,ok,2026-07-19T08:11:27+00:00
VUSE,Large Blend,Vident Financial,ok,2026-07-19T08:11:27+00:00
VUSG,Large Growth,Vanguard,ok,2026-07-19T08:11:28+00:00
VUSI,,,empty,2026-07-19T08:11:29+00:00
VUSV,Large Value,Vanguard,ok,2026-07-19T08:11:29+00:00
VV,Large Blend,Vanguard,ok,2026-07-19T08:11:30+00:00
VWO,Diversified Emerging Mkts,Vanguard,ok,2026-07-19T08:11:31+00:00
VWOB,Emerging Markets Bond,Vanguard,ok,2026-07-19T08:11:32+00:00
VXF,Mid-Cap Blend,Vanguard,ok,2026-07-19T08:11:32+00:00
VXUS,Foreign Large Blend,Vanguard,ok,2026-07-19T08:11:33+00:00
VXX,Trading--Miscellaneous,iPath,ok,2026-07-19T08:11:33+00:00
VXZ,Trading--Miscellaneous,iPath,ok,2026-07-19T08:11:34+00:00
VYM,Large Value,Vanguard,ok,2026-07-19T08:11:35+00:00
VYMI,Foreign Large Value,Vanguard,ok,2026-07-19T08:11:36+00:00
WABF,Intermediate Core-Plus Bond,Franklin Templeton Investments,ok,2026-07-19T08:11:36+00:00
WAGN,Global Small/Mid Stock,Pabrai Wagons Fund,ok,2026-07-19T08:11:37+00:00
WAMA,Large Blend,WisdomTree,ok,2026-07-19T08:11:38+00:00
WANT,Trading--Leveraged Equity,Direxion Funds,ok,2026-07-19T08:11:38+00:00
WAR,Technology,U.S. Global Investors,ok,2026-07-19T08:11:39+00:00
WARP,Industrials,VanEck,ok,2026-07-19T08:11:40+00:00
WATS,Equity Energy,Corgi Funds,ok,2026-07-19T08:11:40+00:00
WBIF,Tactical Allocation,WBI Investments,ok,2026-07-19T08:11:41+00:00
WBIG,Tactical Allocation,WBI Investments,ok,2026-07-19T08:11:42+00:00
WBIL,Tactical Allocation,WBI Investments,ok,2026-07-19T08:11:42+00:00
WBIY,Mid-Cap Value,WBI Investments,ok,2026-07-19T08:11:43+00:00
WCAP,,,empty,2026-07-19T08:11:44+00:00
WCBR,Technology,WisdomTree,ok,2026-07-19T08:11:44+00:00
WCEO,Small Blend,Hypatia Capital Group,ok,2026-07-19T08:11:45+00:00
WCLD,Technology,WisdomTree,ok,2026-07-19T08:11:46+00:00
WCME,Diversified Emerging Mkts,First Trust,ok,2026-07-19T08:11:46+00:00
WCMG,Global Large-Stock Value,First Trust,ok,2026-07-19T08:11:47+00:00
WCMI,Foreign Large Growth,First Trust,ok,2026-07-19T08:11:48+00:00
WCPB,,,empty,2026-07-19T08:11:48+00:00
WDAF,Industrials,WisdomTree,ok,2026-07-19T08:11:49+00:00
WDAI,Global Large-Stock Growth,Pacer,ok,2026-07-19T08:11:49+00:00
WDCC,Trading--Leveraged Equity,Corgi Funds,ok,2026-07-19T08:11:50+00:00
WDCX,Trading--Leveraged Equity,AXS,ok,2026-07-19T08:11:51+00:00
WDE,Securitized Bond - Diversified,Principal Funds,ok,2026-07-19T08:11:52+00:00
WDEF,,,empty,2026-07-19T08:11:52+00:00
WDGF,Industrials,WisdomTree,ok,2026-07-19T08:11:53+00:00
WDIG,Natural Resources,WisdomTree,ok,2026-07-19T08:11:53+00:00
WDIV,Global Large-Stock Value,State Street Investment Management,ok,2026-07-19T08:11:54+00:00
WDNA,Health,WisdomTree,ok,2026-07-19T08:11:55+00:00
WDRN,Technology,WisdomTree Trust,ok,2026-07-19T08:11:55+00:00
WDTE,Trading--Miscellaneous,Defiance ETFs LLC,ok,2026-07-19T08:11:56+00:00
WEAT,Commodities Focused,Teucrium,ok,2026-07-19T08:11:57+00:00
WEBL,Trading--Leveraged Equity,Direxion Funds,ok,2026-07-19T08:11:58+00:00
WEBS,Trading--Inverse Equity,Direxion Funds,ok,2026-07-19T08:11:58+00:00
WEBX,Trading--Leveraged Equity,Corgi Funds,ok,2026-07-19T08:11:59+00:00
WEED,Miscellaneous Sector,Roundhill Investments,ok,2026-07-19T08:12:00+00:00
WEEI,Equity Energy,Westwood,ok,2026-07-19T08:12:00+00:00
WEEK,Ultrashort Bond,Roundhill Investments,ok,2026-07-19T08:12:01+00:00
WEEL,Derivative Income,Peerless ETFs,ok,2026-07-19T08:12:02+00:00
WELD,,,empty,2026-07-19T08:12:02+00:00
WEPN,,,empty,2026-07-19T08:12:03+00:00
WGMI,Equity Digital Assets,CoinShares ETF Trust,ok,2026-07-19T08:12:04+00:00
WIMA,Foreign Large Blend,WisdomTree,ok,2026-07-19T08:12:04+00:00
WINN,Large Growth,Harbor Capital Advisors Inc,ok,2026-07-19T08:12:05+00:00
WIP,Global Bond,State Street Investment Management,ok,2026-07-19T08:12:06+00:00
WISE,Technology,Themes ETF Trust,ok,2026-07-19T08:12:06+00:00
WLDR,Global Large-Stock Value,"Affinity Investment Advisors, LLC",ok,2026-07-19T08:12:07+00:00
WLDU,Trading--Leveraged Equity,Themes ETF Trust,ok,2026-07-19T08:12:08+00:00
WLTG,Large Blend,WealthTrust Asset Management,ok,2026-07-19T08:12:08+00:00
WMSB,,,empty,2026-07-19T08:12:09+00:00
WMTI,Trading--Leveraged Equity,Rex,ok,2026-07-19T08:12:10+00:00
WNDR,Consumer Cyclical,Corgi Funds,ok,2026-07-19T08:12:10+00:00
WNTR,Derivative Income,YieldMax ETFs,ok,2026-07-19T08:12:11+00:00
WOMN,Large Blend,Impact Shares,ok,2026-07-19T08:12:11+00:00
WOOD,Natural Resources,iShares,ok,2026-07-19T08:12:12+00:00
WQTM,Technology,WisdomTree,ok,2026-07-19T08:12:13+00:00
WR,Large Blend,Corgi Funds,ok,2026-07-19T08:12:13+00:00
WRND,Global Large-Stock Growth,New York Life Investment Management LLC,ok,2026-07-19T08:12:14+00:00
WRTH,Derivative Income,Worth Charting,ok,2026-07-19T08:12:15+00:00
WSDB,,,empty,2026-07-19T08:12:16+00:00
WSGE,Global Large-Stock Blend,Warren Street Wealth Advisors,ok,2026-07-19T08:12:16+00:00
WSML,,,empty,2026-07-19T08:12:17+00:00
WSPC,Industrials,WisdomTree,ok,2026-07-19T08:12:17+00:00
WTAI,Technology,WisdomTree,ok,2026-07-19T08:12:18+00:00
WTBN,Intermediate Core Bond,WisdomTree,ok,2026-07-19T08:12:19+00:00
WTIB,,,empty,2026-07-19T08:12:19+00:00
WTID,Trading--Inverse Equity,BMO Capital Markets,ok,2026-07-19T08:12:20+00:00
WTIP,Commodities Broad Basket,WisdomTree,ok,2026-07-19T08:12:21+00:00
WTIU,Trading--Leveraged Equity,BMO Capital Markets,ok,2026-07-19T08:12:21+00:00
WTLS,Long-Short Equity,WisdomTree,ok,2026-07-19T08:12:22+00:00
WTMF,Systematic Trend,WisdomTree,ok,2026-07-19T08:12:23+00:00
WTMU,Muni National Interm,WisdomTree,ok,2026-07-19T08:12:24+00:00
WTMY,High Yield Muni,WisdomTree,ok,2026-07-19T08:12:24+00:00
WTPI,Derivative Income,WisdomTree,ok,2026-07-19T08:12:25+00:00
WTRE,Global Real Estate,WisdomTree,ok,2026-07-19T08:12:25+00:00
WTV,Mid-Cap Value,WisdomTree,ok,2026-07-19T08:12:26+00:00
WUGI,Technology,AXS,ok,2026-07-19T08:12:27+00:00
WULX,Trading--Leveraged Equity,AXS,ok,2026-07-19T08:12:27+00:00
WWJD,Foreign Large Blend,Inspire,ok,2026-07-19T08:12:28+00:00
WX,Trading--Leveraged Equity,Corgi Funds,ok,2026-07-19T08:12:29+00:00
WXET,Trading--Leveraged Commodities,Teucrium,ok,2026-07-19T08:12:30+00:00
WYFL,Trading--Leveraged Equity,Defiance ETFs LLC,ok,2026-07-19T08:12:30+00:00
WZRD,Large Blend,"Tuttle Capital Management, LLC",ok,2026-07-19T08:12:31+00:00
XA,Technology,Corgi Funds,ok,2026-07-19T08:12:32+00:00
XAGG,Multisector Bond,Eaton Vance ETFs,ok,2026-07-19T08:12:32+00:00
XAGI,Trading--Leveraged Equity,Corgi Funds,ok,2026-07-19T08:12:33+00:00
XAIX,Technology,Xtrackers,ok,2026-07-19T08:12:34+00:00
XAPR,Defined Outcome,First Trust,ok,2026-07-19T08:12:34+00:00
XAR,Industrials,State Street Investment Management,ok,2026-07-19T08:12:35+00:00
XAUG,Defined Outcome,First Trust,ok,2026-07-19T08:12:36+00:00
XB,High Yield Bond,BondBloxx Investment Management,ok,2026-07-19T08:12:36+00:00
XBAP,Defined Outcome,Innovator ETFs,ok,2026-07-19T08:12:37+00:00
XBB,High Yield Bond,BondBloxx Investment Management,ok,2026-07-19T08:12:38+00:00
XBCI,Digital Assets,Neos Funds,ok,2026-07-19T08:12:38+00:00
XBFR,,,empty,2026-07-19T08:12:39+00:00
XBI,Health,State Street Investment Management,ok,2026-07-19T08:12:40+00:00
XBIL,Ultrashort Bond,F/m Investments LLC,ok,2026-07-19T08:12:40+00:00
XBIX,Trading--Leveraged Equity,Corgi Funds,ok,2026-07-19T08:12:41+00:00
XBJA,Defined Outcome,Innovator ETFs,ok,2026-07-19T08:12:42+00:00
XBJL,Defined Outcome,Innovator ETFs,ok,2026-07-19T08:12:42+00:00
XBOC,Defined Outcome,Innovator ETFs,ok,2026-07-19T08:12:43+00:00
XBOX,Equity Market Neutral,Roundhill Investments,ok,2026-07-19T08:12:44+00:00
XBTY,Derivative Income,Graniteshares,ok,2026-07-19T08:12:44+00:00
XC,Diversified Emerging Mkts,WisdomTree,ok,2026-07-19T08:12:45+00:00
XCCC,High Yield Bond,BondBloxx Investment Management,ok,2026-07-19T08:12:46+00:00
XCEM,Diversified Emerging Mkts,Columbia Threadneedle,ok,2026-07-19T08:12:46+00:00
XCHG,Large Blend,AllianceBernstein,ok,2026-07-19T08:12:47+00:00
XCLR,Equity Hedged,Global X Funds,ok,2026-07-19T08:12:48+00:00
XCNY,Diversified Emerging Mkts,State Street Investment Management,ok,2026-07-19T08:12:48+00:00
XCOM,Trading--Leveraged Commodities,Corgi Funds,ok,2026-07-19T08:12:49+00:00
XCOR,Large Growth,Fund X,ok,2026-07-19T08:12:50+00:00
XDAT,Technology,Franklin Templeton Investments,ok,2026-07-19T08:12:50+00:00
XDEC,Defined Outcome,First Trust,ok,2026-07-19T08:12:51+00:00
XDEF,Industrials,Xtrackers,ok,2026-07-19T08:12:52+00:00
XDIV,Large Blend,Roundhill Investments,ok,2026-07-19T08:12:52+00:00
XDQQ,Defined Outcome,Innovator ETFs,ok,2026-07-19T08:12:53+00:00
XDSQ,Defined Outcome,Innovator ETFs,ok,2026-07-19T08:12:54+00:00
XDTE,Derivative Income,Roundhill Investments,ok,2026-07-19T08:12:54+00:00
XEMD,Emerging Markets Bond,BondBloxx Investment Management,ok,2026-07-19T08:12:55+00:00
XEML,Europe Stock,Xtrackers,ok,2026-07-19T08:12:56+00:00
XES,Equity Energy,State Street Investment Management,ok,2026-07-19T08:12:56+00:00
XEUR,Trading--Leveraged Equity,Corgi Funds,ok,2026-07-19T08:12:57+00:00
XFEB,Defined Outcome,First Trust,ok,2026-07-19T08:12:58+00:00
XFIV,Intermediate Government,BondBloxx Investment Management,ok,2026-07-19T08:12:58+00:00
XFLX,Multisector Bond,Fund X,ok,2026-07-19T08:12:59+00:00
XHB,Consumer Cyclical,State Street Investment Management,ok,2026-07-19T08:13:00+00:00
XHE,Health,State Street Investment Management,ok,2026-07-19T08:13:00+00:00
XHLF,Ultrashort Bond,BondBloxx Investment Management,ok,2026-07-19T08:13:01+00:00
XHOA,Trading--Leveraged Equity,Corgi Funds,ok,2026-07-19T08:13:02+00:00
